FID,FeedTime,CowTag,CurrentCup,MaxCups,CurrentPeriod,MaxPeriods,CupDelay,PeriodDelay,FoodType
1,5/23/24 17:02,000000000840003250681777,4,8,5,6,30,7200,1
1,5/23/24 17:06,000000000840003250681666,3,8,2,6,30,7200,1
1,5/23/24 17:07,000000000840003250681666,4,8,2,6,30,7200,1
1,5/23/24 17:07,000000000840003250681666,5,8,2,6,30,7200,1
1,5/23/24 17:13,000000000840003250681333,1,8,4,6,30,7200,1
1,5/23/24 17:13,000000000840003250681333,2,8,4,6,30,7200,1
1,5/23/24 17:14,000000000840003250681333,3,8,4,6,30,7200,1
1,5/23/24 17:14,000000000840003250681333,4,8,4,6,30,7200,1
1,5/23/24 17:15,000000000840003250681333,5,8,4,6,30,7200,1
1,5/23/24 17:16,000000000840003250681333,6,8,4,6,30,7200,1
1,5/23/24 17:17,000000000840003250681333,7,8,4,6,30,7200,1
1,5/23/24 17:17,000000000840003250681333,8,8,4,6,30,7200,1
1,5/23/24 17:20,000000000840003250681555,1,8,4,6,30,7200,1
1,5/23/24 17:21,000000000840003250681555,2,8,4,6,30,7200,1
1,5/23/24 17:22,000000000840003250681555,3,8,4,6,30,7200,1
1,5/23/24 17:28,000000000840003250681555,1,8,3,6,30,7200,1
1,5/23/24 17:29,000000000840003250681555,2,8,3,6,30,7200,1
1,5/23/24 17:29,000000000840003250681555,3,8,3,6,30,7200,1
1,5/23/24 17:30,000000000840003250681555,4,8,3,6,30,7200,1
1,5/23/24 17:30,000000000840003250681555,5,8,3,6,30,7200,1
1,5/23/24 17:31,000000000840003250681555,6,8,3,6,30,7200,1
1,5/23/24 17:32,000000000840003250681555,4,8,4,6,30,7200,1
1,5/23/24 17:32,000000000840003250681555,7,8,3,6,30,7200,1
1,5/23/24 17:33,000000000840003250681555,8,8,3,6,30,7200,1
1,5/23/24 17:53,000000000840003250681888,1,8,2,6,30,7200,1
1,5/23/24 17:54,000000000840003250681888,2,8,2,6,30,7200,1
1,5/23/24 17:54,000000000840003250681888,3,8,2,6,30,7200,1
1,5/23/24 17:55,000000000840003250681888,4,8,2,6,30,7200,1
1,5/23/24 17:55,000000000840003250681888,5,8,2,6,30,7200,1
1,5/23/24 17:56,000000000840003250681888,6,8,2,6,30,7200,1
1,5/23/24 17:57,000000000840003250681888,7,8,2,6,30,7200,1
1,5/23/24 17:57,000000000840003250681888,8,8,2,6,30,7200,1
1,5/23/24 18:01,000000000840003250681222,1,8,4,6,30,7200,1
1,5/23/24 18:02,000000000840003250681222,2,8,4,6,30,7200,1
1,5/23/24 18:03,000000000840003250681222,3,8,4,6,30,7200,1
1,5/23/24 18:03,000000000840003250681222,4,8,4,6,30,7200,1
1,5/23/24 18:04,000000000840003250681222,5,8,4,6,30,7200,1
1,5/23/24 18:05,000000000840003250681222,6,8,4,6,30,7200,1
1,5/23/24 18:05,000000000840003250681222,7,8,4,6,30,7200,1
1,5/23/24 18:43,000000000840003250681666,1,8,4,6,30,7200,1
1,5/23/24 18:44,000000000840003250681666,2,8,4,6,30,7200,1
1,5/23/24 18:44,000000000840003250681666,3,8,4,6,30,7200,1
1,5/23/24 18:45,000000000840003250681666,4,8,4,6,30,7200,1
1,5/23/24 18:46,000000000840003250681666,5,8,4,6,30,7200,1
1,5/23/24 18:47,000000000840003250681666,6,8,4,6,30,7200,1
1,5/23/24 18:47,000000000840003250681666,7,8,4,6,30,7200,1
1,5/23/24 18:56,000000000840003250681666,8,8,4,6,30,7200,1
1,5/23/24 18:58,000000000840003250681555,5,8,4,6,30,7200,1
1,5/23/24 18:59,000000000840003250681555,6,8,4,6,30,7200,1
1,5/23/24 18:59,000000000840003250681555,7,8,4,6,30,7200,1
1,5/23/24 19:00,000000000840003250681555,8,8,4,6,30,7200,1
1,5/23/24 19:05,000000000840003250681555,1,8,3,6,30,7200,1
1,5/23/24 19:07,000000000840003250681555,2,8,3,6,30,7200,1
1,5/23/24 19:17,000000000840003250681222,1,8,3,6,30,7200,1
1,5/23/24 19:17,000000000840003250681222,2,8,3,6,30,7200,1
1,5/23/24 19:18,000000000840003250681222,3,8,3,6,30,7200,1
1,5/23/24 19:19,000000000840003250681222,4,8,3,6,30,7200,1
1,5/23/24 19:19,000000000840003250681222,5,8,3,6,30,7200,1
1,5/23/24 19:21,000000000840003250681222,6,8,3,6,30,7200,1
1,5/23/24 19:21,000000000840003250681222,7,8,3,6,30,7200,1
1,5/23/24 19:22,000000000840003250681222,8,8,3,6,30,7200,1
1,5/23/24 19:36,000000000840003250681666,1,8,5,6,30,7200,1
1,5/23/24 19:37,000000000840003250681666,2,8,5,6,30,7200,1
1,5/23/24 19:37,000000000840003250681666,3,8,5,6,30,7200,1
1,5/23/24 19:38,000000000840003250681666,4,8,5,6,30,7200,1
1,5/23/24 19:38,000000000840003250681666,5,8,5,6,30,7200,1
1,5/23/24 19:39,000000000840003250681666,6,8,5,6,30,7200,1
1,5/23/24 19:39,000000000840003250681666,7,8,5,6,30,7200,1
1,5/23/24 19:40,000000000840003250681666,8,8,5,6,30,7200,1
1,5/23/24 19:42,000000000840003250681555,3,8,3,6,30,7200,1
1,5/23/24 19:42,000000000840003250681555,4,8,3,6,30,7200,1
1,5/23/24 19:43,000000000840003250681555,5,8,3,6,30,7200,1
1,5/23/24 19:44,000000000840003250681555,6,8,3,6,30,7200,1
1,5/23/24 19:44,000000000840003250681555,7,8,3,6,30,7200,1
1,5/23/24 19:45,000000000840003250681555,8,8,3,6,30,7200,1
1,5/23/24 19:46,000000000840003250681777,1,8,5,6,30,7200,1
1,5/23/24 19:48,000000000840003250681444,1,8,5,6,30,7200,1
1,5/23/24 19:49,000000000840003250681444,2,8,5,6,30,7200,1
1,5/23/24 19:49,000000000840003250681444,3,8,5,6,30,7200,1
1,5/23/24 19:50,000000000840003250681444,4,8,5,6,30,7200,1
1,5/23/24 20:00,000000000840003250681777,2,8,5,6,30,7200,1
1,5/23/24 20:01,000000000840003250681777,3,8,5,6,30,7200,1
1,5/23/24 20:01,000000000840003250681777,4,8,5,6,30,7200,1
1,5/23/24 20:02,000000000840003250681777,5,8,5,6,30,7200,1
1,5/23/24 20:02,000000000840003250681777,6,8,5,6,30,7200,1
1,5/23/24 20:12,000000000840003250681444,5,8,5,6,30,7200,1
1,5/23/24 20:12,000000000840003250681444,6,8,5,6,30,7200,1
1,5/23/24 20:13,000000000840003250681444,7,8,5,6,30,7200,1
1,5/23/24 20:13,000000000840003250681444,8,8,5,6,30,7200,1
1,5/23/24 20:21,000000000840003250681999,1,8,6,6,30,7200,1
1,5/23/24 20:22,000000000840003250681999,2,8,6,6,30,7200,1
1,5/23/24 20:23,000000000840003250681999,3,8,6,6,30,7200,1
1,5/23/24 20:23,000000000840003250681999,4,8,6,6,30,7200,1
1,5/23/24 20:24,000000000840003250681444,1,8,6,6,30,7200,1
1,5/23/24 20:25,000000000840003250681444,2,8,6,6,30,7200,1
1,5/23/24 20:25,000000000840003250681444,3,8,6,6,30,7200,1
1,5/23/24 20:26,000000000840003250681444,4,8,6,6,30,7200,1
1,5/23/24 20:26,000000000840003250681444,5,8,6,6,30,7200,1
1,5/23/24 20:27,000000000840003250681444,6,8,6,6,30,7200,1
1,5/23/24 20:27,000000000840003250681777,7,8,5,6,30,7200,1
1,5/23/24 20:28,000000000840003250681777,8,8,5,6,30,7200,1
1,5/23/24 20:33,000000000840003234513888,1,8,4,6,30,7200,1
1,5/23/24 20:34,000000000840003234513888,2,8,4,6,30,7200,1
1,5/23/24 20:38,000000000840003250681333,1,8,4,6,30,7200,1
1,5/23/24 20:38,000000000840003250681444,7,8,6,6,30,7200,1
1,5/23/24 20:39,000000000840003250681444,8,8,6,6,30,7200,1
1,5/23/24 20:44,000000000840003250681555,1,8,4,6,30,7200,1
1,5/23/24 20:44,000000000840003250681555,2,8,4,6,30,7200,1
1,5/23/24 20:45,000000000840003250681555,3,8,4,6,30,7200,1
1,5/23/24 20:46,000000000840003250681555,4,8,4,6,30,7200,1
1,5/23/24 20:46,000000000840003250681555,5,8,4,6,30,7200,1
1,5/23/24 20:47,000000000840003250681555,6,8,4,6,30,7200,1
1,5/23/24 20:47,000000000840003250681555,7,8,4,6,30,7200,1
1,5/23/24 20:50,000000000840003250681555,8,8,4,6,30,7200,1
1,5/23/24 20:54,000000000840003250681777,1,8,6,6,30,7200,1
1,5/23/24 20:55,000000000840003250681777,2,8,6,6,30,7200,1
1,5/23/24 20:56,000000000840003250681777,3,8,6,6,30,7200,1
1,5/23/24 20:56,000000000840003250681777,4,8,6,6,30,7200,1
1,5/23/24 20:57,000000000840003250681777,5,8,6,6,30,7200,1
1,5/23/24 20:57,000000000840003250681777,6,8,6,6,30,7200,1
1,5/23/24 20:58,000000000840003250681777,7,8,6,6,30,7200,1
1,5/23/24 20:59,000000000840003250681777,8,8,6,6,30,7200,1
1,5/23/24 20:59,000000000840003250681666,1,8,5,6,30,7200,1
1,5/23/24 21:07,000000000840003250681555,1,8,5,6,30,7200,1
1,5/23/24 21:08,000000000840003250681555,2,8,5,6,30,7200,1
1,5/23/24 21:09,000000000840003250681888,1,8,3,6,30,7200,1
1,5/23/24 21:09,000000000840003250681888,2,8,3,6,30,7200,1
1,5/23/24 21:10,000000000840003250681888,3,8,3,6,30,7200,1
1,5/23/24 21:10,000000000840003250681888,4,8,3,6,30,7200,1
1,5/23/24 21:11,000000000840003250681888,5,8,3,6,30,7200,1
1,5/23/24 21:12,000000000840003250681888,6,8,3,6,30,7200,1
1,5/23/24 21:12,000000000840003250681888,7,8,3,6,30,7200,1
1,5/23/24 21:13,000000000840003250681888,8,8,3,6,30,7200,1
1,5/23/24 21:18,000000000840003250681222,1,8,3,6,30,7200,1
1,5/23/24 21:19,000000000840003250681222,2,8,3,6,30,7200,1
1,5/23/24 21:19,000000000840003250681222,3,8,3,6,30,7200,1
1,5/23/24 21:20,000000000840003250681222,4,8,3,6,30,7200,1
1,5/23/24 21:21,000000000840003250681222,5,8,3,6,30,7200,1
1,5/23/24 21:22,000000000840003250681222,6,8,3,6,30,7200,1
1,5/23/24 21:22,000000000840003250681222,7,8,3,6,30,7200,1
1,5/23/24 21:23,000000000840003250681222,8,8,3,6,30,7200,1
1,5/23/24 21:26,000000000840003250681222,1,8,5,6,30,7200,1
1,5/23/24 21:26,000000000840003250681222,2,8,5,6,30,7200,1
1,5/23/24 21:27,000000000840003250681222,3,8,5,6,30,7200,1
1,5/23/24 21:28,000000000840003250681222,4,8,5,6,30,7200,1
1,5/23/24 21:28,000000000840003250681222,5,8,5,6,30,7200,1
1,5/23/24 21:29,000000000840003250681222,6,8,5,6,30,7200,1
1,5/23/24 21:29,000000000840003250681222,7,8,5,6,30,7200,1
1,5/23/24 21:30,000000000840003250681222,8,8,5,6,30,7200,1
1,5/23/24 21:39,000000000840003250681666,2,8,5,6,30,7200,1
1,5/23/24 21:49,000000000840003250681333,2,8,4,6,30,7200,1
1,5/23/24 21:50,000000000840003250681333,3,8,4,6,30,7200,1
1,5/23/24 21:50,000000000840003250681333,4,8,4,6,30,7200,1
1,5/23/24 21:52,000000000840003234513888,3,8,4,6,30,7200,1
1,5/23/24 21:52,000000000840003234513888,4,8,4,6,30,7200,1
1,5/23/24 21:53,000000000840003234513888,5,8,4,6,30,7200,1
1,5/23/24 21:54,000000000840003234513888,6,8,4,6,30,7200,1
1,5/23/24 21:54,000000000840003234513888,7,8,4,6,30,7200,1
1,5/23/24 22:22,000000000840003250681666,1,8,5,6,30,7200,1
1,5/23/24 22:23,000000000840003250681666,2,8,5,6,30,7200,1
1,5/23/24 22:24,000000000840003250681666,3,8,5,6,30,7200,1
1,5/23/24 22:25,000000000840003250681666,4,8,5,6,30,7200,1
1,5/23/24 22:26,000000000840003250681666,5,8,5,6,30,7200,1
1,5/23/24 22:27,000000000840003250681333,5,8,4,6,30,7200,1
1,5/23/24 22:27,000000000840003250681666,3,8,5,6,30,7200,1
1,5/23/24 22:28,000000000840003250681666,4,8,5,6,30,7200,1
1,5/23/24 22:29,000000000840003250681666,5,8,5,6,30,7200,1
1,5/23/24 22:29,000000000840003250681666,6,8,5,6,30,7200,1
1,5/23/24 22:30,000000000840003250681666,7,8,5,6,30,7200,1
1,5/23/24 22:30,000000000840003250681666,8,8,5,6,30,7200,1
1,5/23/24 22:33,000000000840003250681555,1,8,2,6,30,7200,1
1,5/23/24 22:34,000000000840003250681555,2,8,2,6,30,7200,1
1,5/23/24 22:34,000000000840003250681555,3,8,2,6,30,7200,1
1,5/23/24 22:35,000000000840003250681555,4,8,2,6,30,7200,1
1,5/23/24 22:35,000000000840003250681333,6,8,4,6,30,7200,1
1,5/23/24 22:36,000000000840003250681333,7,8,4,6,30,7200,1
1,5/23/24 22:37,000000000840003250681333,8,8,4,6,30,7200,1
1,5/23/24 22:54,000000000840003250681666,6,8,5,6,30,7200,1
1,5/23/24 22:55,000000000840003250681666,7,8,5,6,30,7200,1
1,5/23/24 22:56,000000000840003250681666,8,8,5,6,30,7200,1
1,5/23/24 22:57,000000000840003250681555,3,8,5,6,30,7200,1
1,5/23/24 22:58,000000000840003250681555,4,8,5,6,30,7200,1
1,5/23/24 22:58,000000000840003250681555,5,8,5,6,30,7200,1
1,5/23/24 22:59,000000000840003250681555,6,8,5,6,30,7200,1
1,5/23/24 23:00,000000000840003250681555,7,8,5,6,30,7200,1
1,5/23/24 23:02,000000000840003250681555,8,8,5,6,30,7200,1
1,5/23/24 23:07,000000000840003250681555,1,8,5,6,30,7200,1
1,5/23/24 23:07,000000000840003250681555,2,8,5,6,30,7200,1
1,5/23/24 23:08,000000000840003250681555,3,8,5,6,30,7200,1
1,5/23/24 23:08,000000000840003250681555,4,8,5,6,30,7200,1
1,5/23/24 23:09,000000000840003250681555,5,8,5,6,30,7200,1
1,5/23/24 23:10,000000000840003250681555,6,8,5,6,30,7200,1
1,5/23/24 23:12,000000000840003250681555,7,8,5,6,30,7200,1
1,5/23/24 23:13,000000000840003250681555,8,8,5,6,30,7200,1
1,5/23/24 23:20,000000000840003250681555,1,8,5,6,30,7200,1
1,5/23/24 23:21,000000000840003250681555,2,8,5,6,30,7200,1
1,5/23/24 23:22,000000000840003250681555,3,8,5,6,30,7200,1
1,5/23/24 23:23,000000000840003250681555,4,8,5,6,30,7200,1
1,5/23/24 23:23,000000000840003250681555,5,8,5,6,30,7200,1
1,5/23/24 23:24,000000000840003250681555,6,8,5,6,30,7200,1
1,5/23/24 23:24,000000000840003250681555,7,8,5,6,30,7200,1
1,5/23/24 23:30,000000000840003250681555,8,8,5,6,30,7200,1
1,5/23/24 23:46,000000000840003250681555,1,8,4,6,30,7200,1
1,5/24/24 0:10,000000000840003250681777,1,8,1,6,30,7200,1
1,5/24/24 0:17,000000000840003250681444,1,8,1,6,30,7200,1
1,5/24/24 0:26,000000000840003250681777,2,8,1,6,30,7200,1
1,5/24/24 0:26,000000000840003250681777,3,8,1,6,30,7200,1
1,5/24/24 0:27,000000000840003250681777,4,8,1,6,30,7200,1
1,5/24/24 0:28,000000000840003250681777,5,8,1,6,30,7200,1
1,5/24/24 0:32,000000000840003250681333,1,8,1,6,30,7200,1
1,5/24/24 0:33,000000000840003250681333,2,8,1,6,30,7200,1
1,5/24/24 0:33,000000000840003250681333,3,8,1,6,30,7200,1
1,5/24/24 0:34,000000000840003250681333,4,8,1,6,30,7200,1
1,5/24/24 0:34,000000000840003250681333,5,8,1,6,30,7200,1
1,5/24/24 0:35,000000000840003250681333,6,8,1,6,30,7200,1
1,5/24/24 0:35,000000000840003250681222,1,8,1,6,30,7200,1
1,5/24/24 0:36,000000000840003250681222,2,8,1,6,30,7200,1
1,5/24/24 0:37,000000000840003250681333,7,8,1,6,30,7200,1
1,5/24/24 0:37,000000000840003250681333,8,8,1,6,30,7200,1
1,5/24/24 0:45,000000000840003250681777,1,8,1,6,30,7200,1
1,5/24/24 0:46,000000000840003250681777,2,8,1,6,30,7200,1
1,5/24/24 0:46,000000000840003250681777,3,8,1,6,30,7200,1
1,5/24/24 0:47,000000000840003250681666,1,8,1,6,30,7200,1
1,5/24/24 0:48,000000000840003250681666,2,8,1,6,30,7200,1
1,5/24/24 0:48,000000000840003250681666,3,8,1,6,30,7200,1
1,5/24/24 0:49,000000000840003250681666,1,8,1,6,30,7200,1
1,5/24/24 0:49,000000000840003250681666,2,8,1,6,30,7200,1
1,5/24/24 0:50,000000000840003250681666,3,8,1,6,30,7200,1
1,5/24/24 0:50,000000000840003250681666,4,8,1,6,30,7200,1
1,5/24/24 0:51,000000000840003250681666,5,8,1,6,30,7200,1
1,5/24/24 0:52,000000000840003250681666,6,8,1,6,30,7200,1
1,5/24/24 0:52,000000000840003250681666,7,8,1,6,30,7200,1
1,5/24/24 0:53,000000000840003250681666,8,8,1,6,30,7200,1
1,5/24/24 0:57,000000000840003250681666,4,8,1,6,30,7200,1
1,5/24/24 0:57,000000000840003250681666,5,8,1,6,30,7200,1
1,5/24/24 0:58,000000000840003250681666,6,8,1,6,30,7200,1
1,5/24/24 1:01,000000000840003250681555,1,8,1,6,30,7200,1
1,5/24/24 1:01,000000000840003250681555,2,8,1,6,30,7200,1
1,5/24/24 1:02,000000000840003250681555,3,8,1,6,30,7200,1
1,5/24/24 1:03,000000000840003250681555,4,8,1,6,30,7200,1
1,5/24/24 1:03,000000000840003250681555,5,8,1,6,30,7200,1
1,5/24/24 1:05,000000000840003250681666,7,8,1,6,30,7200,1
1,5/24/24 1:05,000000000840003250681666,8,8,1,6,30,7200,1
1,5/24/24 1:15,000000000840003250681777,4,8,1,6,30,7200,1
1,5/24/24 1:16,000000000840003250681777,5,8,1,6,30,7200,1
1,5/24/24 1:16,000000000840003250681777,6,8,1,6,30,7200,1
1,5/24/24 1:17,000000000840003250681777,7,8,1,6,30,7200,1
1,5/24/24 1:18,000000000840003250681777,8,8,1,6,30,7200,1
1,5/24/24 1:19,000000000840003250681999,1,8,1,6,30,7200,1
1,5/24/24 1:19,000000000840003250681999,2,8,1,6,30,7200,1
1,5/24/24 1:21,000000000840003250681999,3,8,1,6,30,7200,1
1,5/24/24 1:21,000000000840003250681999,4,8,1,6,30,7200,1
1,5/24/24 1:22,000000000840003250681999,5,8,1,6,30,7200,1
1,5/24/24 1:23,000000000840003250681999,6,8,1,6,30,7200,1
1,5/24/24 1:24,000000000840003250681999,7,8,1,6,30,7200,1
1,5/24/24 1:25,000000000840003250681999,8,8,1,6,30,7200,1
1,5/24/24 1:45,000000000840003250681333,1,8,1,6,30,7200,1
1,5/24/24 1:45,000000000840003250681333,2,8,1,6,30,7200,1
1,5/24/24 1:46,000000000840003250681333,3,8,1,6,30,7200,1
1,5/24/24 1:47,000000000840003250681333,4,8,1,6,30,7200,1
1,5/24/24 1:47,000000000840003250681333,5,8,1,6,30,7200,1
1,5/24/24 1:48,000000000840003250681333,6,8,1,6,30,7200,1
1,5/24/24 1:49,000000000840003250681333,7,8,1,6,30,7200,1
1,5/24/24 1:49,000000000840003250681333,8,8,1,6,30,7200,1
1,5/24/24 2:01,000000000840003250681444,1,8,1,6,30,7200,1
1,5/24/24 2:01,000000000840003250681444,2,8,1,6,30,7200,1
1,5/24/24 2:02,000000000840003250681444,3,8,1,6,30,7200,1
1,5/24/24 2:02,000000000840003250681444,4,8,1,6,30,7200,1
1,5/24/24 2:03,000000000840003250681444,5,8,1,6,30,7200,1
1,5/24/24 2:04,000000000840003250681444,6,8,1,6,30,7200,1
1,5/24/24 2:04,000000000840003250681444,7,8,1,6,30,7200,1
1,5/24/24 2:05,000000000840003250681444,8,8,1,6,30,7200,1
1,5/24/24 2:07,000000000840003250681555,1,8,1,6,30,7200,1
1,5/24/24 2:07,000000000840003250681555,2,8,1,6,30,7200,1
1,5/24/24 2:08,000000000840003250681555,3,8,1,6,30,7200,1
1,5/24/24 2:08,000000000840003250681555,4,8,1,6,30,7200,1
1,5/24/24 2:10,000000000840003250681555,5,8,1,6,30,7200,1
1,5/24/24 2:10,000000000840003250681555,6,8,1,6,30,7200,1
1,5/24/24 2:11,000000000840003250681555,7,8,1,6,30,7200,1
1,5/24/24 2:11,000000000840003250681555,8,8,1,6,30,7200,1
1,5/24/24 2:14,000000000840003250681666,1,8,1,6,30,7200,1
1,5/24/24 2:16,000000000840003250681666,2,8,1,6,30,7200,1
1,5/24/24 2:18,000000000840003250681666,3,8,1,6,30,7200,1
1,5/24/24 2:19,000000000840003250681666,4,8,1,6,30,7200,1
1,5/24/24 2:21,000000000840003250681666,5,8,1,6,30,7200,1
1,5/24/24 2:22,000000000840003250681666,6,8,1,6,30,7200,1
1,5/24/24 2:33,000000000840003250681888,1,8,1,6,30,7200,1
1,5/24/24 2:34,000000000840003250681888,2,8,1,6,30,7200,1
1,5/24/24 2:35,000000000840003250681888,3,8,1,6,30,7200,1
1,5/24/24 2:36,000000000840003250681888,4,8,1,6,30,7200,1
1,5/24/24 2:37,000000000840003250681888,5,8,1,6,30,7200,1
1,5/24/24 2:38,000000000840003250681888,6,8,1,6,30,7200,1
1,5/24/24 2:39,000000000840003250681888,7,8,1,6,30,7200,1
1,5/24/24 2:39,000000000840003250681888,8,8,1,6,30,7200,1
1,5/24/24 3:30,000000000840003250681333,1,8,2,6,30,7200,1
1,5/24/24 3:31,000000000840003250681333,2,8,2,6,30,7200,1
1,5/24/24 3:31,000000000840003250681333,3,8,2,6,30,7200,1
1,5/24/24 3:32,000000000840003250681333,4,8,2,6,30,7200,1
1,5/24/24 3:33,000000000840003250681333,5,8,2,6,30,7200,1
1,5/24/24 3:33,000000000840003250681333,6,8,2,6,30,7200,1
1,5/24/24 3:34,000000000840003250681333,7,8,2,6,30,7200,1
1,5/24/24 3:35,000000000840003250681333,8,8,2,6,30,7200,1
1,5/24/24 3:52,000000000840003250681444,1,8,2,6,30,7200,1
1,5/24/24 3:53,000000000840003250681444,2,8,2,6,30,7200,1
1,5/24/24 3:54,000000000840003250681444,3,8,2,6,30,7200,1
1,5/24/24 3:54,000000000840003250681444,4,8,2,6,30,7200,1
1,5/24/24 3:55,000000000840003250681444,5,8,2,6,30,7200,1
1,5/24/24 3:56,000000000840003250681666,1,8,2,6,30,7200,1
1,5/24/24 3:57,000000000840003250681666,2,8,2,6,30,7200,1
1,5/24/24 3:57,000000000840003250681666,3,8,2,6,30,7200,1
1,5/24/24 3:58,000000000840003250681666,4,8,2,6,30,7200,1
1,5/24/24 3:59,000000000840003250681666,5,8,2,6,30,7200,1
1,5/24/24 3:59,000000000840003250681666,6,8,2,6,30,7200,1
1,5/24/24 4:00,000000000840003250681666,7,8,2,6,30,7200,1
1,5/24/24 4:01,000000000840003250681666,8,8,2,6,30,7200,1
1,5/24/24 4:10,000000000840003250681444,6,8,2,6,30,7200,1
1,5/24/24 4:11,000000000840003250681444,7,8,2,6,30,7200,1
1,5/24/24 4:11,000000000840003250681444,8,8,2,6,30,7200,1
1,5/24/24 4:20,000000000840003250681333,1,8,2,6,30,7200,1
1,5/24/24 4:21,000000000840003250681333,2,8,2,6,30,7200,1
1,5/24/24 4:21,000000000840003250681333,3,8,2,6,30,7200,1
1,5/24/24 4:27,000000000840003250681666,1,8,2,6,30,7200,1
1,5/24/24 4:28,000000000840003250681666,2,8,2,6,30,7200,1
1,5/24/24 4:28,000000000840003250681666,3,8,2,6,30,7200,1
1,5/24/24 4:29,000000000840003250681666,4,8,2,6,30,7200,1
1,5/24/24 4:30,000000000840003250681666,5,8,2,6,30,7200,1
1,5/24/24 4:31,000000000840003250681666,6,8,2,6,30,7200,1
1,5/24/24 4:39,000000000840003250681333,4,8,2,6,30,7200,1
1,5/24/24 4:41,000000000840003250681666,1,8,2,6,30,7200,1
1,5/24/24 5:20,000000000840003250681555,1,8,1,6,30,7200,1
1,5/24/24 5:21,000000000840003250681555,2,8,1,6,30,7200,1
1,5/24/24 5:21,000000000840003250681555,3,8,1,6,30,7200,1
1,5/24/24 5:22,000000000840003250681777,1,8,2,6,30,7200,1
1,5/24/24 5:23,000000000840003250681777,2,8,2,6,30,7200,1
1,5/24/24 5:23,000000000840003250681777,3,8,2,6,30,7200,1
1,5/24/24 5:24,000000000840003250681777,4,8,2,6,30,7200,1
1,5/24/24 5:24,000000000840003250681777,5,8,2,6,30,7200,1
1,5/24/24 5:25,000000000840003250681777,6,8,2,6,30,7200,1
1,5/24/24 5:25,000000000840003250681777,7,8,2,6,30,7200,1
1,5/24/24 5:26,000000000840003250681777,8,8,2,6,30,7200,1
1,5/24/24 5:32,000000000840003250681777,1,8,2,6,30,7200,1
1,5/24/24 5:33,000000000840003250681777,2,8,2,6,30,7200,1
1,5/24/24 5:33,000000000840003250681777,3,8,2,6,30,7200,1
1,5/24/24 5:34,000000000840003250681444,1,8,2,6,30,7200,1
1,5/24/24 5:35,000000000840003250681444,2,8,2,6,30,7200,1
1,5/24/24 5:35,000000000840003250681444,3,8,2,6,30,7200,1
1,5/24/24 5:36,000000000840003250681555,1,8,1,6,30,7200,1
1,5/24/24 5:37,000000000840003250681555,2,8,1,6,30,7200,1
1,5/24/24 5:38,000000000840003250681555,3,8,1,6,30,7200,1
1,5/24/24 5:39,000000000840003250681222,1,8,2,6,30,7200,1
1,5/24/24 5:40,000000000840003250681222,2,8,2,6,30,7200,1
1,5/24/24 5:40,000000000840003250681222,3,8,2,6,30,7200,1
1,5/24/24 5:42,000000000840003250681222,4,8,2,6,30,7200,1
1,5/24/24 5:42,000000000840003250681222,5,8,2,6,30,7200,1
1,5/24/24 5:43,000000000840003250681999,1,8,2,6,30,7200,1
1,5/24/24 5:45,000000000840003250681555,4,8,1,6,30,7200,1
1,5/24/24 5:46,000000000840003250681555,5,8,1,6,30,7200,1
1,5/24/24 5:47,000000000840003250681555,6,8,1,6,30,7200,1
1,5/24/24 5:47,000000000840003250681555,7,8,1,6,30,7200,1
1,5/24/24 5:48,000000000840003250681555,8,8,1,6,30,7200,1
1,5/24/24 5:49,000000000840003234513888,1,8,1,6,30,7200,1
1,5/24/24 5:50,000000000840003234513888,2,8,1,6,30,7200,1
1,5/24/24 5:53,000000000840003250681555,1,8,2,6,30,7200,1
1,5/24/24 5:53,000000000840003250681555,2,8,2,6,30,7200,1
1,5/24/24 5:54,000000000840003250681555,3,8,2,6,30,7200,1
1,5/24/24 5:55,000000000840003250681555,4,8,2,6,30,7200,1
1,5/24/24 5:55,000000000840003234513777,1,8,1,6,30,7200,1
1,5/24/24 5:56,000000000840003234513777,2,8,1,6,30,7200,1
1,5/24/24 5:56,000000000840003234513777,3,8,1,6,30,7200,1
1,5/24/24 5:58,000000000840003250681777,4,8,2,6,30,7200,1
1,5/24/24 5:58,000000000840003250681777,5,8,2,6,30,7200,1
1,5/24/24 5:59,000000000840003250681777,6,8,2,6,30,7200,1
1,5/24/24 6:00,000000000840003250681777,7,8,2,6,30,7200,1
1,5/24/24 6:00,000000000840003250681333,1,8,3,6,30,7200,1
1,5/24/24 6:01,000000000840003250681333,2,8,3,6,30,7200,1
1,5/24/24 6:01,000000000840003250681333,3,8,3,6,30,7200,1
1,5/24/24 6:02,000000000840003250681333,4,8,3,6,30,7200,1
1,5/24/24 6:03,000000000840003234513888,3,8,1,6,30,7200,1
1,5/24/24 6:03,000000000840003234513888,4,8,1,6,30,7200,1
1,5/24/24 6:04,000000000840003234513888,5,8,1,6,30,7200,1
1,5/24/24 6:05,000000000840003234513888,6,8,1,6,30,7200,1
1,5/24/24 6:05,000000000840003234513888,7,8,1,6,30,7200,1
1,5/24/24 6:09,000000000840003250681555,4,8,1,6,30,7200,1
1,5/24/24 6:09,000000000840003250681555,5,8,1,6,30,7200,1
1,5/24/24 6:10,000000000840003250681555,6,8,1,6,30,7200,1
1,5/24/24 6:11,000000000840003250681555,7,8,1,6,30,7200,1
1,5/24/24 6:11,000000000840003250681555,8,8,1,6,30,7200,1
